question_id,question_number,subject,question_text,predicted_blooms_level,confidence_score,cognitive_depth,identified_action_verb,estimated_difficulty,word_count
BANK_0800,Q200,Mathematics,[Mathematics Item #200] Let X be a random variable with Poisson distribution mean 3. Find the probability P(X < 3). (Variant B6),Understand,0.5,2,N/A,Medium,22
BANK_0801,Q201,Mathematics,[Mathematics Item #201] Evaluate the limit lim x->0 (x^3 - sin(x)) / x^3 using L'Hopital's Rule. (Variant B6),Evaluate,0.98,5,evaluate,Hard,18
BANK_0802,Q202,Mathematics,[Mathematics Item #202] Find the local maxima and minima of function f(x) = x^3 - 6x^2 + 9x + 15. (Variant B6),Understand,0.5,2,N/A,Medium,22
BANK_0803,Q203,Mathematics,[Mathematics Item #203] Let A be an n x n idempotent matrix (A^2 = A). Prove that rank(A) = trace(A). (Variant B6),Understand,0.5,2,N/A,Medium,22
BANK_0804,Q204,Mathematics,[Mathematics Item #204] Calculate the chromatic number of a complete graph K_n. (Variant B6),Apply,0.98,3,calculate,Medium,14
BANK_0805,Q205,Mathematics,"[Mathematics Item #205] Prove that in every undirected graph, the number of vertices with odd degree is even. (Variant B6)",Understand,0.5,2,N/A,Medium,20
BANK_0806,Q206,Mathematics,[Mathematics Item #206] Show that the language L = {a^n b^n | n >= 0} is not regular using the pumping lemma. (Variant B6),Understand,0.5,2,N/A,Medium,24
BANK_0807,Q207,Mathematics,[Mathematics Item #207] Find the inverse of a 3x3 matrix A using Gaussian elimination. (Variant B6),Understand,0.5,2,N/A,Easy,16
BANK_0808,Q208,Mathematics,[Mathematics Item #208] Define Bayes' Theorem and calculate posterior probability given prior distributions. (Variant B6),Apply,0.6,3,calculate,Medium,15
BANK_0809,Q209,Mathematics,[Mathematics Item #209] Calculate the number of spanning trees in a complete graph with 5 vertices using Cayley's formula. (Variant B6),Apply,0.98,3,calculate,Medium,21
BANK_0810,Q210,Mathematics,[Mathematics Item #210] Solve the recurrence relation T(n) = 2T(n/2) + O(n) using the Master Theorem. (Variant B6),Apply,0.98,3,solve,Medium,18
BANK_0811,Q211,Mathematics,[Mathematics Item #211] Let p and q be propositions. Represent 'Fail grade cannot be given when student scores more than 50% marks' in propositional logic. (Variant B7),Remember,0.98,1,when,Medium,27
BANK_0812,Q212,Mathematics,"[Mathematics Item #212] Geetha has a conjecture about integers of the form ∀x[P(x) ⇒ ∃y Q(x,y)]. Which option implies this conjecture? (Variant B7)",Understand,0.5,2,N/A,Medium,23
BANK_0813,Q213,Mathematics,[Mathematics Item #213] Choose the correct statement regarding propositional logic assertion S: ((P ∧ Q) → R) → ((P ∧ Q) → (Q → R)). (Variant B7),Remember,0.98,1,state,Medium,27
BANK_0814,Q214,Mathematics,[Mathematics Item #214] Let p and q be two propositions. Determine if S1: (¬p ∧ (p ∨ q)) → q is a tautology. (Variant B7),Apply,0.98,3,determine,Medium,25
BANK_0815,Q215,Mathematics,[Mathematics Item #215] Which one of the predicate formulae is NOT logically valid? (Variant B7),Understand,0.5,2,N/A,Easy,15
BANK_0816,Q216,Mathematics,[Mathematics Item #216] Which one of the Boolean expressions is NOT a tautology? (Variant B7),Understand,0.5,2,N/A,Easy,15
BANK_0817,Q217,Mathematics,[Mathematics Item #217] The statement (¬p) ⇒ (¬q) is logically equivalent to which statement? (Variant B7),Remember,0.98,1,state,Easy,16
BANK_0818,Q218,Mathematics,[Mathematics Item #218] Consider the statement 'Not all that glitters is gold'. Represent this statement using first-order logic predicates. (Variant B7),Remember,0.98,1,state,Medium,21
BANK_0819,Q219,Mathematics,[Mathematics Item #219] What is the logical translation of 'None of my friends are perfect'? (Variant B7),Remember,0.98,1,what is,Easy,17
BANK_0820,Q220,Mathematics,"[Mathematics Item #220] Let P be a partial order defined on set {1,2,3,4}. Calculate the number of total orders that contain P. (Variant B7)",Apply,0.6,3,calculate,Medium,24
BANK_0821,Q221,Mathematics,"[Mathematics Item #221] Let S be a set of 10 elements. Find the number of tuples (A,B) such that A and B are subsets of S and A ⊆ B. (Variant B7)",Understand,0.5,2,N/A,Medium,32
BANK_0822,Q222,Mathematics,"[Mathematics Item #222] Find the symmetric difference of sets A={1,2,3,4,5,6,7,8} and B={1,3,5,6,7,8,9}. (Variant B7)",Understand,0.5,2,N/A,Easy,14
BANK_0823,Q223,Mathematics,"[Mathematics Item #223] Calculate the cardinality of the power set of {0, 1, 2, ..., 10}. (Variant B7)",Apply,0.98,3,calculate,Medium,18
BANK_0824,Q224,Mathematics,[Mathematics Item #224] What is the possible number of reflexive relations on a set of 5 elements? (Variant B7),Remember,0.98,1,what is,Easy,19
BANK_0825,Q225,Mathematics,[Mathematics Item #225] Find the number of integers between 1 and 500 that are divisible by 3 or 5 or 7 using inclusion-exclusion. (Variant B7),Understand,0.5,2,N/A,Medium,25
BANK_0826,Q226,Mathematics,[Mathematics Item #226] How many distinct positive integral factors does 2014 have? (Variant B7),Understand,0.5,2,N/A,Easy,14
BANK_0827,Q227,Mathematics,[Mathematics Item #227] In how many ways can 5 blue balls and 5 red balls be distributed into n distinct boxes? (Variant B7),Understand,0.5,2,N/A,Medium,23
BANK_0828,Q228,Mathematics,[Mathematics Item #228] Two fair dice are rolled simultaneously. What is the probability of getting a sum equal to 7? (Variant B7),Remember,0.98,1,what is,Medium,22
BANK_0829,Q229,Mathematics,[Mathematics Item #229] A bag contains 10 red balls and 15 blue balls. Two balls are drawn without replacement. Calculate probability both are red. (Variant B7),Apply,0.98,3,calculate,Medium,26
BANK_0830,Q230,Mathematics,[Mathematics Item #230] Let X be a random variable with Poisson distribution mean 3. Find the probability P(X < 3). (Variant B7),Understand,0.5,2,N/A,Medium,22
BANK_0831,Q231,Mathematics,[Mathematics Item #231] Evaluate the limit lim x->0 (x^3 - sin(x)) / x^3 using L'Hopital's Rule. (Variant B7),Evaluate,0.98,5,evaluate,Hard,18
BANK_0832,Q232,Mathematics,[Mathematics Item #232] Find the local maxima and minima of function f(x) = x^3 - 6x^2 + 9x + 15. (Variant B7),Understand,0.5,2,N/A,Medium,22
BANK_0833,Q233,Mathematics,[Mathematics Item #233] Let A be an n x n idempotent matrix (A^2 = A). Prove that rank(A) = trace(A). (Variant B7),Understand,0.5,2,N/A,Medium,22
BANK_0834,Q234,Mathematics,[Mathematics Item #234] Calculate the chromatic number of a complete graph K_n. (Variant B7),Apply,0.98,3,calculate,Medium,14
BANK_0835,Q235,Mathematics,"[Mathematics Item #235] Prove that in every undirected graph, the number of vertices with odd degree is even. (Variant B7)",Understand,0.5,2,N/A,Medium,20
BANK_0836,Q236,Mathematics,[Mathematics Item #236] Show that the language L = {a^n b^n | n >= 0} is not regular using the pumping lemma. (Variant B7),Understand,0.5,2,N/A,Medium,24
BANK_0837,Q237,Mathematics,[Mathematics Item #237] Find the inverse of a 3x3 matrix A using Gaussian elimination. (Variant B7),Understand,0.5,2,N/A,Easy,16
BANK_0838,Q238,Mathematics,[Mathematics Item #238] Define Bayes' Theorem and calculate posterior probability given prior distributions. (Variant B7),Apply,0.6,3,calculate,Medium,15
BANK_0839,Q239,Mathematics,[Mathematics Item #239] Calculate the number of spanning trees in a complete graph with 5 vertices using Cayley's formula. (Variant B7),Apply,0.98,3,calculate,Medium,21
BANK_0840,Q240,Mathematics,[Mathematics Item #240] Solve the recurrence relation T(n) = 2T(n/2) + O(n) using the Master Theorem. (Variant B7),Apply,0.98,3,solve,Medium,18
BANK_0841,Q241,Mathematics,[Mathematics Item #241] Let p and q be propositions. Represent 'Fail grade cannot be given when student scores more than 50% marks' in propositional logic. (Variant B8),Remember,0.98,1,when,Medium,27
BANK_0842,Q242,Mathematics,"[Mathematics Item #242] Geetha has a conjecture about integers of the form ∀x[P(x) ⇒ ∃y Q(x,y)]. Which option implies this conjecture? (Variant B8)",Understand,0.5,2,N/A,Medium,23
BANK_0843,Q243,Mathematics,[Mathematics Item #243] Choose the correct statement regarding propositional logic assertion S: ((P ∧ Q) → R) → ((P ∧ Q) → (Q → R)). (Variant B8),Remember,0.98,1,state,Medium,27
BANK_0844,Q244,Mathematics,[Mathematics Item #244] Let p and q be two propositions. Determine if S1: (¬p ∧ (p ∨ q)) → q is a tautology. (Variant B8),Apply,0.98,3,determine,Medium,25
BANK_0845,Q245,Mathematics,[Mathematics Item #245] Which one of the predicate formulae is NOT logically valid? (Variant B8),Understand,0.5,2,N/A,Easy,15
BANK_0846,Q246,Mathematics,[Mathematics Item #246] Which one of the Boolean expressions is NOT a tautology? (Variant B8),Understand,0.5,2,N/A,Easy,15
BANK_0847,Q247,Mathematics,[Mathematics Item #247] The statement (¬p) ⇒ (¬q) is logically equivalent to which statement? (Variant B8),Remember,0.98,1,state,Easy,16
BANK_0848,Q248,Mathematics,[Mathematics Item #248] Consider the statement 'Not all that glitters is gold'. Represent this statement using first-order logic predicates. (Variant B8),Remember,0.98,1,state,Medium,21
BANK_0849,Q249,Mathematics,[Mathematics Item #249] What is the logical translation of 'None of my friends are perfect'? (Variant B8),Remember,0.98,1,what is,Easy,17
BANK_0850,Q250,Mathematics,"[Mathematics Item #250] Let P be a partial order defined on set {1,2,3,4}. Calculate the number of total orders that contain P. (Variant B8)",Apply,0.6,3,calculate,Medium,24
BANK_0851,Q251,Mathematics,"[Mathematics Item #251] Let S be a set of 10 elements. Find the number of tuples (A,B) such that A and B are subsets of S and A ⊆ B. (Variant B8)",Understand,0.5,2,N/A,Medium,32
BANK_0852,Q252,Mathematics,"[Mathematics Item #252] Find the symmetric difference of sets A={1,2,3,4,5,6,7,8} and B={1,3,5,6,7,8,9}. (Variant B8)",Understand,0.5,2,N/A,Easy,14
BANK_0853,Q253,Mathematics,"[Mathematics Item #253] Calculate the cardinality of the power set of {0, 1, 2, ..., 10}. (Variant B8)",Apply,0.98,3,calculate,Medium,18
BANK_0854,Q254,Mathematics,[Mathematics Item #254] What is the possible number of reflexive relations on a set of 5 elements? (Variant B8),Remember,0.98,1,what is,Easy,19
BANK_0855,Q255,Mathematics,[Mathematics Item #255] Find the number of integers between 1 and 500 that are divisible by 3 or 5 or 7 using inclusion-exclusion. (Variant B8),Understand,0.5,2,N/A,Medium,25
BANK_0856,Q256,Mathematics,[Mathematics Item #256] How many distinct positive integral factors does 2014 have? (Variant B8),Understand,0.5,2,N/A,Easy,14
BANK_0857,Q257,Mathematics,[Mathematics Item #257] In how many ways can 5 blue balls and 5 red balls be distributed into n distinct boxes? (Variant B8),Understand,0.5,2,N/A,Medium,23
BANK_0858,Q258,Mathematics,[Mathematics Item #258] Two fair dice are rolled simultaneously. What is the probability of getting a sum equal to 7? (Variant B8),Remember,0.98,1,what is,Medium,22
BANK_0859,Q259,Mathematics,[Mathematics Item #259] A bag contains 10 red balls and 15 blue balls. Two balls are drawn without replacement. Calculate probability both are red. (Variant B8),Apply,0.98,3,calculate,Medium,26
BANK_0860,Q260,Mathematics,[Mathematics Item #260] Let X be a random variable with Poisson distribution mean 3. Find the probability P(X < 3). (Variant B8),Understand,0.5,2,N/A,Medium,22
BANK_0861,Q261,Mathematics,[Mathematics Item #261] Evaluate the limit lim x->0 (x^3 - sin(x)) / x^3 using L'Hopital's Rule. (Variant B8),Evaluate,0.98,5,evaluate,Hard,18
BANK_0862,Q262,Mathematics,[Mathematics Item #262] Find the local maxima and minima of function f(x) = x^3 - 6x^2 + 9x + 15. (Variant B8),Understand,0.5,2,N/A,Medium,22
BANK_0863,Q263,Mathematics,[Mathematics Item #263] Let A be an n x n idempotent matrix (A^2 = A). Prove that rank(A) = trace(A). (Variant B8),Understand,0.5,2,N/A,Medium,22
BANK_0864,Q264,Mathematics,[Mathematics Item #264] Calculate the chromatic number of a complete graph K_n. (Variant B8),Apply,0.98,3,calculate,Medium,14
BANK_0865,Q265,Mathematics,"[Mathematics Item #265] Prove that in every undirected graph, the number of vertices with odd degree is even. (Variant B8)",Understand,0.5,2,N/A,Medium,20
BANK_0866,Q266,Mathematics,[Mathematics Item #266] Show that the language L = {a^n b^n | n >= 0} is not regular using the pumping lemma. (Variant B8),Understand,0.5,2,N/A,Medium,24
BANK_0867,Q267,Mathematics,[Mathematics Item #267] Find the inverse of a 3x3 matrix A using Gaussian elimination. (Variant B8),Understand,0.5,2,N/A,Easy,16
BANK_0868,Q268,Mathematics,[Mathematics Item #268] Define Bayes' Theorem and calculate posterior probability given prior distributions. (Variant B8),Apply,0.6,3,calculate,Medium,15
BANK_0869,Q269,Mathematics,[Mathematics Item #269] Calculate the number of spanning trees in a complete graph with 5 vertices using Cayley's formula. (Variant B8),Apply,0.98,3,calculate,Medium,21
BANK_0870,Q270,Mathematics,[Mathematics Item #270] Solve the recurrence relation T(n) = 2T(n/2) + O(n) using the Master Theorem. (Variant B8),Apply,0.98,3,solve,Medium,18
BANK_0871,Q271,Mathematics,[Mathematics Item #271] Let p and q be propositions. Represent 'Fail grade cannot be given when student scores more than 50% marks' in propositional logic. (Variant B9),Remember,0.98,1,when,Medium,27
BANK_0872,Q272,Mathematics,"[Mathematics Item #272] Geetha has a conjecture about integers of the form ∀x[P(x) ⇒ ∃y Q(x,y)]. Which option implies this conjecture? (Variant B9)",Understand,0.5,2,N/A,Medium,23
BANK_0873,Q273,Mathematics,[Mathematics Item #273] Choose the correct statement regarding propositional logic assertion S: ((P ∧ Q) → R) → ((P ∧ Q) → (Q → R)). (Variant B9),Remember,0.98,1,state,Medium,27
BANK_0874,Q274,Mathematics,[Mathematics Item #274] Let p and q be two propositions. Determine if S1: (¬p ∧ (p ∨ q)) → q is a tautology. (Variant B9),Apply,0.98,3,determine,Medium,25
BANK_0875,Q275,Mathematics,[Mathematics Item #275] Which one of the predicate formulae is NOT logically valid? (Variant B9),Understand,0.5,2,N/A,Easy,15
BANK_0876,Q276,Mathematics,[Mathematics Item #276] Which one of the Boolean expressions is NOT a tautology? (Variant B9),Understand,0.5,2,N/A,Easy,15
BANK_0877,Q277,Mathematics,[Mathematics Item #277] The statement (¬p) ⇒ (¬q) is logically equivalent to which statement? (Variant B9),Remember,0.98,1,state,Easy,16
BANK_0878,Q278,Mathematics,[Mathematics Item #278] Consider the statement 'Not all that glitters is gold'. Represent this statement using first-order logic predicates. (Variant B9),Remember,0.98,1,state,Medium,21
BANK_0879,Q279,Mathematics,[Mathematics Item #279] What is the logical translation of 'None of my friends are perfect'? (Variant B9),Remember,0.98,1,what is,Easy,17
BANK_0880,Q280,Mathematics,"[Mathematics Item #280] Let P be a partial order defined on set {1,2,3,4}. Calculate the number of total orders that contain P. (Variant B9)",Apply,0.6,3,calculate,Medium,24
BANK_0881,Q281,Mathematics,"[Mathematics Item #281] Let S be a set of 10 elements. Find the number of tuples (A,B) such that A and B are subsets of S and A ⊆ B. (Variant B9)",Understand,0.5,2,N/A,Medium,32
BANK_0882,Q282,Mathematics,"[Mathematics Item #282] Find the symmetric difference of sets A={1,2,3,4,5,6,7,8} and B={1,3,5,6,7,8,9}. (Variant B9)",Understand,0.5,2,N/A,Easy,14
BANK_0883,Q283,Mathematics,"[Mathematics Item #283] Calculate the cardinality of the power set of {0, 1, 2, ..., 10}. (Variant B9)",Apply,0.98,3,calculate,Medium,18
BANK_0884,Q284,Mathematics,[Mathematics Item #284] What is the possible number of reflexive relations on a set of 5 elements? (Variant B9),Remember,0.98,1,what is,Easy,19
BANK_0885,Q285,Mathematics,[Mathematics Item #285] Find the number of integers between 1 and 500 that are divisible by 3 or 5 or 7 using inclusion-exclusion. (Variant B9),Understand,0.5,2,N/A,Medium,25
BANK_0886,Q286,Mathematics,[Mathematics Item #286] How many distinct positive integral factors does 2014 have? (Variant B9),Understand,0.5,2,N/A,Easy,14
BANK_0887,Q287,Mathematics,[Mathematics Item #287] In how many ways can 5 blue balls and 5 red balls be distributed into n distinct boxes? (Variant B9),Understand,0.5,2,N/A,Medium,23
BANK_0888,Q288,Mathematics,[Mathematics Item #288] Two fair dice are rolled simultaneously. What is the probability of getting a sum equal to 7? (Variant B9),Remember,0.98,1,what is,Medium,22
BANK_0889,Q289,Mathematics,[Mathematics Item #289] A bag contains 10 red balls and 15 blue balls. Two balls are drawn without replacement. Calculate probability both are red. (Variant B9),Apply,0.98,3,calculate,Medium,26
BANK_0890,Q290,Mathematics,[Mathematics Item #290] Let X be a random variable with Poisson distribution mean 3. Find the probability P(X < 3). (Variant B9),Understand,0.5,2,N/A,Medium,22
BANK_0891,Q291,Mathematics,[Mathematics Item #291] Evaluate the limit lim x->0 (x^3 - sin(x)) / x^3 using L'Hopital's Rule. (Variant B9),Evaluate,0.98,5,evaluate,Hard,18
